Maskapai,Tanggal,Waktu Berangkat,Waktu Datang,Durasi,Transit,Harga Tiket
Batik Air,2025-11-25,5:15 AM,8:50 PM (2025-11-25),13 hr 35 min,1 stop,"IDR 3,899,900"
China Southern,2025-11-25,9:05 AM,1:20 PM +1 (2025-11-26),26 hr 15 min,1 stop,"IDR 3,935,900"
China Southern,2025-11-25,9:05 AM,1:35 PM +1 (2025-11-26),26 hr 30 min,1 stop,"IDR 3,935,900"
China Southern,2025-11-25,1:15 PM,1:20 PM +1 (2025-11-26),22 hr 5 min,1 stop,"IDR 3,935,900"
China Southern,2025-11-25,1:15 PM,1:35 PM +1 (2025-11-26),22 hr 20 min,1 stop,"IDR 3,935,900"
China Southern,2025-11-25,1:15 PM,8:00 PM +1 (2025-11-26),28 hr 45 min,1 stop,"IDR 3,935,900"
Scoot,2025-11-25,9:35 AM,10:40 AM +1 (2025-11-26),23 hr 5 min,2 stops,"IDR 3,987,352"
Scoot,2025-11-25,9:35 AM,5:55 PM +1 (2025-11-26),30 hr 20 min,2 stops,"IDR 3,987,352"
Scoot,2025-11-25,11:20 AM,10:40 AM +1 (2025-11-26),21 hr 20 min,2 stops,"IDR 3,987,352"
Scoot,2025-11-25,11:20 AM,5:55 PM +1 (2025-11-26),28 hr 35 min,2 stops,"IDR 3,987,352"
Scoot,2025-11-25,8:10 PM,10:40 AM +1 (2025-11-26),12 hr 30 min,2 stops,"IDR 3,987,352"
Scoot,2025-11-25,8:10 PM,5:55 PM +1 (2025-11-26),19 hr 45 min,2 stops,"IDR 3,987,352"
Scoot,2025-11-25,10:10 PM,5:55 PM +1 (2025-11-26),17 hr 45 min,2 stops,"IDR 3,987,352"
Scoot,2025-11-25,10:10 PM,10:40 AM +2 (2025-11-27),34 hr 30 min,2 stops,"IDR 3,987,352"
Batik Air,2025-11-25,9:15 AM,8:25 AM +1 (2025-11-26),21 hr 10 min,1 stop,"IDR 4,087,900"
XiamenAir,2025-11-25,7:05 AM,1:40 PM +1 (2025-11-26),28 hr 35 min,1 stop,"IDR 4,114,600"
Batik Air,2025-11-25,12:30 PM,8:25 AM +1 (2025-11-26),17 hr 55 min,1 stop,"IDR 4,287,900"
Batik Air,2025-11-25,4:30 PM,8:25 AM +1 (2025-11-26),13 hr 55 min,1 stop,"IDR 4,287,900"
Batik Air,2025-11-25,4:45 PM,8:25 AM +1 (2025-11-26),13 hr 40 min,1 stop,"IDR 4,287,900"
Scoot,2025-11-25,9:35 AM,7:10 AM +1 (2025-11-26),19 hr 35 min,1 stop,"IDR 4,307,998"
Scoot,2025-11-25,11:20 AM,7:10 AM +1 (2025-11-26),17 hr 50 min,1 stop,"IDR 4,307,998"
Scoot,2025-11-25,10:10 PM,7:10 AM +2 (2025-11-27),31 hr,1 stop,"IDR 4,307,998"
Batik Air,2025-11-25,5:15 AM,8:25 AM +1 (2025-11-26),25 hr 10 min,1 stop,"IDR 4,371,000"
XiamenAir,2025-11-25,11:30 PM,1:45 PM +1 (2025-11-26),12 hr 15 min,1 stop,"IDR 4,575,600"
SriLankan,2025-11-25,2:25 PM,8:10 AM +2 (2025-11-27),39 hr 45 min,1 stop,"IDR 4,677,000"
"AirAsia, AirAsia X",2025-11-25,9:15 PM,10:40 PM +1 (2025-11-26),23 hr 25 min,1 stop,"IDR 4,701,302"
Vietjet,2025-11-25,2:00 PM,8:00 AM +1 (2025-11-26),16 hr,1 stop,"IDR 4,811,821"
Batik Air,2025-11-25,2:00 PM,8:25 AM +1 (2025-11-26),16 hr 25 min,2 stops,"IDR 4,908,550"
China Airlines,2025-11-25,2:40 PM,4:35 PM +1 (2025-11-26),23 hr 55 min,1 stop,"IDR 4,951,800"
China Airlines,2025-11-25,2:40 PM,6:30 PM +1 (2025-11-26),25 hr 50 min,1 stop,"IDR 4,951,800"
China Airlines,2025-11-25,2:40 PM,8:30 PM +1 (2025-11-26),27 hr 50 min,1 stop,"IDR 4,951,800"
"Indonesia AirAsia, AirAsia X",2025-11-25,5:05 AM,10:40 PM (2025-11-25),15 hr 35 min,1 stop,"IDR 5,025,684"
"Indonesia AirAsia, AirAsia X",2025-11-25,6:35 AM,10:40 PM (2025-11-25),14 hr 5 min,1 stop,"IDR 5,025,684"
"AirAsia, AirAsia X",2025-11-25,8:30 AM,10:40 PM (2025-11-25),12 hr 10 min,1 stop,"IDR 5,025,684"
"Indonesia AirAsia, AirAsia X",2025-11-25,10:15 AM,10:40 PM (2025-11-25),10 hr 25 min,1 stop,"IDR 5,025,684"
Batik Air,2025-11-25,10:00 AM,8:25 AM +1 (2025-11-26),20 hr 25 min,2 stops,"IDR 5,151,550"
Batik Air,2025-11-25,10:00 AM,8:25 AM +1 (2025-11-26),20 hr 25 min,2 stops,"IDR 5,224,550"
EVA Air + ANA,2025-11-25,2:35 PM,11:00 AM +1 (2025-11-26),18 hr 25 min,1 stop,"IDR 5,346,400"
EVA Air,2025-11-25,2:35 PM,12:00 PM +1 (2025-11-26),19 hr 25 min,1 stop,"IDR 5,346,400"
EVA Air,2025-11-25,2:35 PM,12:55 PM +1 (2025-11-26),20 hr 20 min,1 stop,"IDR 5,346,400"
Vietjet,2025-11-25,1:30 PM,7:35 AM +1 (2025-11-26),16 hr 5 min,1 stop,"IDR 5,453,330"
XiamenAir,2025-11-25,1:35 PM,1:45 PM +1 (2025-11-26),22 hr 10 min,1 stop,"IDR 5,473,600"
Cebu Pacific,2025-11-25,11:25 PM,6:00 PM +1 (2025-11-26),16 hr 35 min,1 stop,"IDR 5,542,729"
"Indonesia AirAsia, Thai AirAsia X",2025-11-25,4:45 PM,8:00 AM +1 (2025-11-26),13 hr 15 min,1 stop,"IDR 5,849,291"
Philippine Airlines + ANA,2025-11-25,1:20 AM,2:10 PM (2025-11-25),10 hr 50 min,1 stop,"IDR 5,950,000"
Philippine Airlines + ANA,2025-11-25,1:20 AM,12:20 AM +1 (2025-11-26),21 hr,1 stop,"IDR 5,950,000"
"Indonesia AirAsia, Thai AirAsia X",2025-11-25,2:35 PM,8:00 AM +1 (2025-11-26),15 hr 25 min,1 stop,"IDR 5,975,391"
THAI,2025-11-25,1:05 PM,6:20 AM +1 (2025-11-26),15 hr 15 min,1 stop,"IDR 5,979,300"
THAI,2025-11-25,1:05 PM,7:40 AM +1 (2025-11-26),16 hr 35 min,1 stop,"IDR 5,979,300"
THAI,2025-11-25,7:05 PM,7:40 AM +1 (2025-11-26),10 hr 35 min,1 stop,"IDR 5,979,300"
THAI,2025-11-25,7:05 PM,3:50 PM +1 (2025-11-26),18 hr 45 min,1 stop,"IDR 5,979,300"
"Indonesia AirAsia, Thai AirAsia",2025-11-25,4:45 PM,12:30 PM +1 (2025-11-26),17 hr 45 min,2 stops,"IDR 6,307,137"
THAI,2025-11-25,1:05 PM,3:50 PM +1 (2025-11-26),24 hr 45 min,1 stop,"IDR 6,371,400"
THAI,2025-11-25,7:05 PM,10:30 PM +1 (2025-11-26),25 hr 25 min,1 stop,"IDR 6,371,400"
ANA,2025-11-25,6:20 AM,3:40 PM (2025-11-25),7 hr 20 min,Nonstop,"IDR 6,422,900"
Philippine Airlines,2025-11-25,1:20 AM,12:55 PM (2025-11-25),9 hr 35 min,1 stop,"IDR 6,563,000"
"Shandong, XiamenAir",2025-11-25,12:25 AM,1:45 PM (2025-11-25),11 hr 20 min,1 stop,"IDR 6,767,700"
Korean Air,2025-11-25,9:50 PM,12:25 PM +1 (2025-11-26),12 hr 35 min,1 stop,"IDR 6,824,900"
Korean Air,2025-11-25,9:50 PM,3:55 PM +1 (2025-11-26),16 hr 5 min,1 stop,"IDR 6,824,900"
Korean Air,2025-11-25,9:50 PM,7:30 PM +1 (2025-11-26),19 hr 40 min,1 stop,"IDR 6,824,900"
Korean Air,2025-11-25,9:50 PM,9:05 PM +1 (2025-11-26),21 hr 15 min,1 stop,"IDR 6,824,900"
Korean Air,2025-11-25,9:50 PM,10:50 PM +1 (2025-11-26),23 hr,1 stop,"IDR 6,824,900"
Asiana Airlines,2025-11-25,10:30 PM,5:55 PM +1 (2025-11-26),17 hr 25 min,1 stop,"IDR 6,824,900"
"Garuda Indonesia, Korean Air",2025-11-25,11:30 PM,9:05 PM +1 (2025-11-26),19 hr 35 min,1 stop,"IDR 6,824,900"
THAI,2025-11-25,1:05 PM,6:55 AM +1 (2025-11-26),15 hr 50 min,1 stop,"IDR 6,828,300"
China Airlines,2025-11-25,2:40 PM,1:30 PM +1 (2025-11-26),20 hr 50 min,1 stop,"IDR 6,832,800"
Singapore Airlines + ANA,2025-11-25,5:25 AM,9:40 PM (2025-11-25),14 hr 15 min,1 stop,"IDR 6,866,200"
Singapore Airlines,2025-11-25,8:40 AM,9:40 PM (2025-11-25),11 hr,1 stop,"IDR 6,866,200"
Singapore Airlines,2025-11-25,9:30 AM,9:40 PM (2025-11-25),10 hr 10 min,1 stop,"IDR 6,866,200"
Korean Air,2025-11-25,9:50 PM,6:35 PM +1 (2025-11-26),18 hr 45 min,1 stop,"IDR 6,990,600"
"Garuda Indonesia, Korean Air",2025-11-25,11:30 PM,6:35 PM +1 (2025-11-26),17 hr 5 min,1 stop,"IDR 6,990,600"
JAL + Garuda Indonesia,2025-11-25,6:35 AM,3:50 PM (2025-11-25),7 hr 15 min,Nonstop,"IDR 7,116,200"
Asiana Airlines,2025-11-25,10:30 PM,11:25 PM +1 (2025-11-26),22 hr 55 min,1 stop,"IDR 7,153,900"
"Garuda Indonesia, Jeju Air",2025-11-25,11:30 PM,1:00 PM +1 (2025-11-26),11 hr 30 min,1 stop,"IDR 7,229,400"
"Garuda Indonesia, Jeju Air",2025-11-25,11:30 PM,5:15 PM +1 (2025-11-26),15 hr 45 min,1 stop,"IDR 7,229,400"
"Garuda Indonesia, Jeju Air",2025-11-25,11:30 PM,6:40 PM +1 (2025-11-26),17 hr 10 min,1 stop,"IDR 7,229,400"
"Asiana Airlines, Korean Air",2025-11-25,10:30 PM,10:50 PM +1 (2025-11-26),22 hr 20 min,1 stop,"IDR 7,399,900"
Singapore Airlines,2025-11-25,11:10 AM,9:40 PM +1 (2025-11-26),32 hr 30 min,1 stop,"IDR 7,469,300"
Asiana Airlines + ANA,2025-11-25,10:30 PM,11:20 AM +1 (2025-11-26),10 hr 50 min,1 stop,"IDR 7,481,900"
Asiana Airlines,2025-11-25,10:30 PM,9:00 PM +1 (2025-11-26),20 hr 30 min,1 stop,"IDR 7,481,900"
"Cathay Pacific, ANA + Operated by Air Japan",2025-11-25,12:15 AM,3:10 PM (2025-11-25),12 hr 55 min,1 stop,"IDR 7,526,000"
"Asiana Airlines, Korean Air",2025-11-25,10:30 PM,6:35 PM +1 (2025-11-26),18 hr 5 min,1 stop,"IDR 7,565,600"
Korean Air,2025-11-25,9:50 PM,9:35 PM +1 (2025-11-26),21 hr 45 min,1 stop,"IDR 7,590,600"
"Garuda Indonesia, Korean Air",2025-11-25,11:30 PM,9:35 PM +1 (2025-11-26),20 hr 5 min,1 stop,"IDR 7,590,600"
Asiana Airlines + ANA,2025-11-25,10:30 PM,5:50 PM +1 (2025-11-26),17 hr 20 min,1 stop,"IDR 7,647,600"
ANA,2025-11-25,7:15 AM,4:25 PM (2025-11-25),7 hr 10 min,Nonstop,"IDR 7,796,900"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-11-25,10:50 PM,3:10 PM +1 (2025-11-26),14 hr 20 min,1 stop,"IDR 8,054,300"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-11-25,10:50 PM,7:15 PM +1 (2025-11-26),18 hr 25 min,1 stop,"IDR 8,054,300"
"XiamenAir, Asiana Airlines + ANA",2025-11-25,7:05 AM,11:25 PM (2025-11-25),14 hr 20 min,2 stops,"IDR 8,166,100"
Asiana Airlines,2025-11-25,10:30 PM,9:45 PM +1 (2025-11-26),21 hr 15 min,1 stop,"IDR 8,304,600"
Philippine Airlines + ANA,2025-11-25,1:20 AM,8:10 PM (2025-11-25),16 hr 50 min,1 stop,"IDR 8,318,000"
Cathay Pacific,2025-11-25,12:15 AM,1:10 PM (2025-11-25),10 hr 55 min,1 stop,"IDR 8,330,500"
Cathay Pacific + JAL,2025-11-25,12:15 AM,1:45 PM (2025-11-25),11 hr 30 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-25,12:15 AM,2:10 PM (2025-11-25),11 hr 55 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-25,12:15 AM,3:35 PM (2025-11-25),13 hr 20 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-25,12:15 AM,8:20 PM (2025-11-25),18 hr 5 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-25,12:15 AM,9:15 PM (2025-11-25),19 hr,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-25,12:15 AM,6:30 AM +1 (2025-11-26),28 hr 15 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-25,8:10 AM,8:20 PM (2025-11-25),10 hr 10 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-25,8:10 AM,9:15 PM (2025-11-25),11 hr 5 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-25,8:10 AM,6:30 AM +1 (2025-11-26),20 hr 20 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-25,8:10 AM,1:45 PM +1 (2025-11-26),27 hr 35 min,1 stop,"IDR 8,330,500"
"Korean Air, Asiana Airlines",2025-11-25,9:50 PM,11:20 AM +1 (2025-11-26),11 hr 30 min,1 stop,"IDR 8,524,900"
"Korean Air, Asiana Airlines",2025-11-25,9:50 PM,9:00 PM +1 (2025-11-26),21 hr 10 min,1 stop,"IDR 8,524,900"
"Korean Air, Asiana Airlines",2025-11-25,9:50 PM,11:25 PM +1 (2025-11-26),23 hr 35 min,1 stop,"IDR 8,524,900"
"Asiana Airlines, Korean Air",2025-11-25,10:30 PM,12:25 PM +1 (2025-11-26),11 hr 55 min,1 stop,"IDR 8,524,900"
"Asiana Airlines, Korean Air",2025-11-25,10:30 PM,9:05 PM +1 (2025-11-26),20 hr 35 min,1 stop,"IDR 8,524,900"
"Garuda Indonesia, Asiana Airlines + Korean Air",2025-11-25,11:30 PM,5:55 PM +1 (2025-11-26),16 hr 25 min,1 stop,"IDR 8,524,900"
"Garuda Indonesia, Asiana Airlines + Korean Air",2025-11-25,11:30 PM,9:00 PM +1 (2025-11-26),19 hr 30 min,1 stop,"IDR 8,524,900"
"Garuda Indonesia, Asiana Airlines + Korean Air",2025-11-25,11:30 PM,11:25 PM +1 (2025-11-26),21 hr 55 min,1 stop,"IDR 8,524,900"
"Shandong, China Southern",2025-11-25,12:25 AM,8:00 PM (2025-11-25),17 hr 35 min,2 stops,"IDR 8,541,100"
"EVA Air, ANA",2025-11-25,2:35 PM,2:10 PM +1 (2025-11-26),21 hr 35 min,2 stops,"IDR 8,573,100"
Cathay Pacific,2025-11-25,12:15 AM,4:50 PM (2025-11-25),14 hr 35 min,2 stops,"IDR 8,603,600"
"Korean Air, Asiana Airlines",2025-11-25,9:50 PM,5:50 PM +1 (2025-11-26),18 hr,1 stop,"IDR 8,690,600"
"Asiana Airlines, Korean Air",2025-11-25,10:30 PM,9:35 PM +1 (2025-11-26),21 hr 5 min,1 stop,"IDR 8,690,600"
"Garuda Indonesia, Asiana Airlines + Korean Air",2025-11-25,11:30 PM,5:50 PM +1 (2025-11-26),16 hr 20 min,1 stop,"IDR 8,690,600"
"Scoot, Singapore Airlines",2025-11-25,9:35 AM,9:40 PM (2025-11-25),10 hr 5 min,1 stop,"IDR 8,773,200"
"EVA Air, JAL",2025-11-25,2:35 PM,2:40 PM +1 (2025-11-26),22 hr 5 min,2 stops,"IDR 8,780,100"
Cathay Pacific,2025-11-25,12:15 AM,4:50 PM (2025-11-25),14 hr 35 min,2 stops,"IDR 8,926,000"
Cathay Pacific,2025-11-25,12:15 AM,4:50 PM (2025-11-25),14 hr 35 min,2 stops,"IDR 8,926,000"
Cathay Pacific,2025-11-25,12:15 AM,4:50 PM (2025-11-25),14 hr 35 min,2 stops,"IDR 8,926,000"
"China Eastern, JAL",2025-11-25,11:45 PM,4:15 PM +1 (2025-11-26),14 hr 30 min,2 stops,"IDR 9,318,200"
"China Eastern, JAL",2025-11-25,11:45 PM,4:15 PM +1 (2025-11-26),14 hr 30 min,2 stops,"IDR 9,318,200"
"China Eastern, Asiana Airlines",2025-11-25,11:45 PM,9:00 PM +1 (2025-11-26),19 hr 15 min,2 stops,"IDR 9,372,800"
"China Eastern, Asiana Airlines",2025-11-25,11:45 PM,9:00 PM +1 (2025-11-26),19 hr 15 min,2 stops,"IDR 9,372,800"
ANA,2025-11-25,9:45 PM,6:50 AM +1 (2025-11-26),7 hr 5 min,Nonstop,"IDR 9,642,900"
Garuda Indonesia + JAL,2025-11-25,11:45 PM,8:50 AM +1 (2025-11-26),7 hr 5 min,Nonstop,"IDR 9,667,100"
"Garuda Indonesia, Jeju Air",2025-11-25,5:30 PM,5:15 PM +1 (2025-11-26),21 hr 45 min,2 stops,"IDR 9,845,400"
"Garuda Indonesia, Jeju Air",2025-11-25,5:30 PM,6:40 PM +1 (2025-11-26),23 hr 10 min,2 stops,"IDR 9,845,400"
"Garuda Indonesia, Jeju Air",2025-11-25,5:30 PM,10:35 AM +2 (2025-11-27),39 hr 5 min,2 stops,"IDR 9,845,400"
"Garuda Indonesia, Jeju Air",2025-11-25,5:30 PM,1:00 PM +2 (2025-11-27),41 hr 30 min,2 stops,"IDR 10,011,100"
"China Eastern, ANA + Operated by Star Flyer",2025-11-25,11:45 PM,3:25 PM +1 (2025-11-26),13 hr 40 min,2 stops,"IDR 10,085,200"
"China Eastern, ANA + Operated by ANA Wings",2025-11-25,11:45 PM,5:05 PM +1 (2025-11-26),15 hr 20 min,2 stops,"IDR 10,085,200"
"China Eastern, ANA + Operated by ANA Wings",2025-11-25,11:45 PM,5:05 PM +1 (2025-11-26),15 hr 20 min,2 stops,"IDR 10,085,200"
"China Eastern, ANA + Operated by Star Flyer",2025-11-25,11:45 PM,6:55 PM +1 (2025-11-26),17 hr 10 min,2 stops,"IDR 10,085,200"
"China Eastern, ANA + Operated by Star Flyer",2025-11-25,11:45 PM,6:55 PM +1 (2025-11-26),17 hr 10 min,2 stops,"IDR 10,085,200"
"China Eastern, ANA + Operated by Star Flyer",2025-11-25,11:45 PM,6:55 PM +1 (2025-11-26),17 hr 10 min,2 stops,"IDR 10,085,200"
"Korean Air, JAL",2025-11-25,9:50 PM,2:10 PM +1 (2025-11-26),14 hr 20 min,1 stop,"IDR 10,190,600"
"Garuda Indonesia, JAL + Korean Air",2025-11-25,11:30 PM,2:10 PM +1 (2025-11-26),12 hr 40 min,1 stop,"IDR 10,190,600"
JAL + Garuda Indonesia,2025-11-25,9:25 PM,6:40 AM +1 (2025-11-26),7 hr 15 min,Nonstop,"IDR 10,207,200"
"Cathay Pacific, ANA + Operated by Air Japan",2025-11-25,12:15 AM,7:15 PM (2025-11-25),17 hr,1 stop,"IDR 10,396,000"
"Asiana Airlines, ANA",2025-11-25,10:30 PM,9:55 PM +1 (2025-11-26),21 hr 25 min,1 stop,"IDR 10,576,600"
"Asiana Airlines, JAL + Operated by J-Air",2025-11-25,10:30 PM,2:30 PM +1 (2025-11-26),14 hr,2 stops,"IDR 10,994,800"
Garuda Indonesia,2025-11-25,7:05 AM,8:50 AM +1 (2025-11-26),23 hr 45 min,1 stop,"IDR 11,018,420"
Garuda Indonesia,2025-11-25,1:30 PM,8:50 AM +1 (2025-11-26),17 hr 20 min,1 stop,"IDR 11,018,420"
Garuda Indonesia,2025-11-25,2:30 PM,8:50 AM +1 (2025-11-26),16 hr 20 min,1 stop,"IDR 11,018,420"
Garuda Indonesia,2025-11-25,3:50 PM,8:50 AM +1 (2025-11-26),15 hr,1 stop,"IDR 11,018,420"
Garuda Indonesia,2025-11-25,5:00 PM,8:50 AM +1 (2025-11-26),13 hr 50 min,1 stop,"IDR 11,018,420"
Garuda Indonesia,2025-11-25,7:45 PM,8:50 AM +1 (2025-11-26),11 hr 5 min,1 stop,"IDR 11,018,420"
Garuda Indonesia,2025-11-25,5:30 PM,8:50 AM +1 (2025-11-26),13 hr 20 min,1 stop,"IDR 11,072,100"
Singapore Airlines,2025-11-25,2:15 PM,6:20 AM +1 (2025-11-26),14 hr 5 min,1 stop,"IDR 11,099,200"
Singapore Airlines,2025-11-25,5:00 PM,6:20 AM +1 (2025-11-26),11 hr 20 min,1 stop,"IDR 11,099,200"
Singapore Airlines,2025-11-25,6:10 PM,6:20 AM +1 (2025-11-26),10 hr 10 min,1 stop,"IDR 11,099,200"
"Philippine Airlines, Jetstar",2025-11-25,1:20 AM,6:05 AM +1 (2025-11-26),26 hr 45 min,1 stop,"IDR 11,234,100"
Garuda Indonesia,2025-11-25,1:00 PM,8:50 AM +2 (2025-11-27),41 hr 50 min,2 stops,"IDR 11,307,680"
Garuda Indonesia,2025-11-25,7:55 AM,8:50 AM +1 (2025-11-26),22 hr 55 min,2 stops,"IDR 11,996,420"
"Garuda Indonesia, ANA",2025-11-25,5:50 AM,6:25 PM (2025-11-25),10 hr 35 min,1 stop,"IDR 12,289,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-11-25,5:50 AM,5:55 AM +1 (2025-11-26),22 hr 5 min,1 stop,"IDR 12,289,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-11-25,8:55 AM,5:55 AM +1 (2025-11-26),19 hr,1 stop,"IDR 12,289,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-11-25,11:30 AM,5:55 AM +1 (2025-11-26),16 hr 25 min,1 stop,"IDR 12,289,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-11-25,3:40 PM,5:55 AM +1 (2025-11-26),12 hr 15 min,1 stop,"IDR 12,289,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-11-25,5:35 PM,5:55 AM +1 (2025-11-26),10 hr 20 min,1 stop,"IDR 12,289,200"
"Garuda Indonesia, ANA",2025-11-25,5:35 PM,6:25 PM +1 (2025-11-26),22 hr 50 min,1 stop,"IDR 12,289,200"
"Garuda Indonesia, ANA",2025-11-25,6:55 PM,6:25 PM +1 (2025-11-26),21 hr 30 min,1 stop,"IDR 12,289,200"
"Singapore Airlines, ANA + Operated by Air Japan",2025-11-25,5:25 AM,5:55 AM +1 (2025-11-26),22 hr 30 min,1 stop,"IDR 12,305,700"
"China Eastern, JAL",2025-11-25,11:45 PM,4:45 PM +1 (2025-11-26),15 hr,2 stops,"IDR 14,318,700"
"China Eastern, JAL",2025-11-25,11:45 PM,4:45 PM +1 (2025-11-26),15 hr,2 stops,"IDR 14,318,700"
"Philippine Airlines, ANA",2025-11-25,1:20 AM,3:05 PM (2025-11-25),11 hr 45 min,1 stop,"IDR 14,438,000"
"Philippine Airlines, ANA",2025-11-25,1:20 AM,8:00 PM (2025-11-25),16 hr 40 min,1 stop,"IDR 14,438,000"
Royal Brunei,2025-11-25,6:15 AM,7:30 AM +1 (2025-11-26),23 hr 15 min,1 stop,"IDR 14,566,400"
"Philippine Airlines, Asiana Airlines",2025-11-25,1:20 AM,9:00 PM (2025-11-25),17 hr 40 min,2 stops,"IDR 15,968,800"
"China Eastern, JAL",2025-11-25,11:45 PM,6:00 PM +1 (2025-11-26),16 hr 15 min,1 stop,"IDR 21,797,000"
"EVA Air, ANA",2025-11-25,2:35 PM,5:30 PM +1 (2025-11-26),24 hr 55 min,1 stop,"IDR 24,060,400"
"EVA Air, ANA",2025-11-25,2:35 PM,8:40 PM +1 (2025-11-26),28 hr 5 min,1 stop,"IDR 24,060,400"
"Garuda Indonesia, EVA Air + ANA",2025-11-25,5:30 PM,12:55 PM +2 (2025-11-27),41 hr 25 min,2 stops,"IDR 24,136,100"
"Garuda Indonesia, EVA Air + ANA",2025-11-25,5:30 PM,7:20 PM +2 (2025-11-27),47 hr 50 min,2 stops,"IDR 24,136,100"
"Philippine Airlines, JAL",2025-11-25,1:20 AM,10:20 PM (2025-11-25),19 hr,2 stops,"IDR 24,516,600"
"Philippine Airlines, JAL",2025-11-25,1:20 AM,10:15 PM (2025-11-25),18 hr 55 min,2 stops,"IDR 25,584,200"
"Garuda Indonesia, EVA Air, Cathay Pacific",2025-11-25,5:30 PM,4:50 PM +2 (2025-11-27),45 hr 20 min,2 stops,"IDR 26,145,700"
"Philippine Airlines, ANA",2025-11-25,1:20 AM,6:45 PM (2025-11-25),15 hr 25 min,2 stops,"IDR 26,155,200"
"Philippine Airlines, ANA",2025-11-25,1:20 AM,7:10 PM (2025-11-25),15 hr 50 min,2 stops,"IDR 26,155,200"
"Philippine Airlines, ANA",2025-11-25,1:20 AM,7:30 PM (2025-11-25),16 hr 10 min,2 stops,"IDR 26,155,200"
"Philippine Airlines, ANA + Operated by Star Flyer",2025-11-25,1:20 AM,6:55 PM (2025-11-25),15 hr 35 min,2 stops,"IDR 26,206,000"
"Philippine Airlines, JAL",2025-11-25,1:20 AM,6:30 PM (2025-11-25),15 hr 10 min,2 stops,"IDR 27,166,400"
"Philippine Airlines, JAL",2025-11-25,1:20 AM,7:00 PM (2025-11-25),15 hr 40 min,2 stops,"IDR 27,166,400"
"Singapore Airlines, Asiana Airlines",2025-11-25,6:10 PM,11:20 AM +1 (2025-11-26),15 hr 10 min,2 stops,"IDR 27,762,700"
China Southern,2025-11-25,1:15 PM,1:15 PM +1 (2025-11-26),22 hr,2 stops,"IDR 28,471,600"
"China Southern, China Eastern",2025-11-25,12:20 AM,8:55 PM (2025-11-25),18 hr 35 min,2 stops,"IDR 31,140,600"
"Garuda Indonesia, Singapore Airlines + ANA",2025-11-25,5:50 AM,9:40 PM (2025-11-25),13 hr 50 min,1 stop,"IDR 31,838,200"
"Garuda Indonesia, Singapore Airlines + ANA",2025-11-25,5:50 AM,6:20 AM +1 (2025-11-26),22 hr 30 min,1 stop,"IDR 31,838,200"
Singapore Airlines + ANA,2025-11-25,5:25 AM,5:05 PM (2025-11-25),9 hr 40 min,1 stop,"IDR 31,854,700"
"Singapore Airlines, ANA",2025-11-25,5:25 AM,6:25 PM (2025-11-25),11 hr,1 stop,"IDR 31,854,700"
Singapore Airlines + ANA,2025-11-25,5:25 AM,7:30 AM +1 (2025-11-26),24 hr 5 min,1 stop,"IDR 31,854,700"
"Garuda Indonesia, Singapore Airlines, ANA",2025-11-25,5:35 PM,11:55 AM +1 (2025-11-26),16 hr 20 min,2 stops,"IDR 31,901,600"
"Garuda Indonesia, Singapore Airlines, ANA",2025-11-25,6:55 PM,11:55 AM +1 (2025-11-26),15 hr,2 stops,"IDR 31,901,600"
"Shandong, XiamenAir, ANA",2025-11-25,12:25 AM,5:25 PM (2025-11-25),15 hr,2 stops,"IDR 32,225,300"
"Garuda Indonesia, Cathay Pacific, China Southern",2025-11-25,1:00 PM,1:35 PM +2 (2025-11-27),46 hr 35 min,3 stops,"IDR 32,229,100"
"Garuda Indonesia, Cathay Pacific, China Southern",2025-11-25,1:00 PM,1:35 PM +2 (2025-11-27),46 hr 35 min,3 stops,"IDR 32,229,100"
"Garuda Indonesia, Cathay Pacific, China Southern",2025-11-25,1:00 PM,8:00 PM +2 (2025-11-27),53 hr,3 stops,"IDR 32,229,100"
"XiamenAir, ANA",2025-11-25,11:30 PM,5:25 PM +1 (2025-11-26),15 hr 55 min,2 stops,"IDR 33,549,200"
"Cathay Pacific, China Eastern",2025-11-25,12:15 AM,8:55 PM (2025-11-25),18 hr 40 min,2 stops,"IDR 35,253,600"
"Cathay Pacific, China Eastern",2025-11-25,12:15 AM,8:55 PM (2025-11-25),18 hr 40 min,2 stops,"IDR 35,253,600"
"Cathay Pacific, China Eastern",2025-11-25,12:15 AM,8:55 PM (2025-11-25),18 hr 40 min,2 stops,"IDR 35,253,600"
