Maskapai,Tanggal,Waktu Berangkat,Waktu Datang,Durasi,Transit,Harga Tiket
"Garuda Indonesia, ANA + Operated by Air Japan",2025-12-14,11:50 PM,3:10 PM +1 (2025-12-15),13 hr 20 min,1 stop,"IDR 8,054,300"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-12-14,11:50 PM,7:15 PM +1 (2025-12-15),17 hr 25 min,1 stop,"IDR 8,054,300"
Korean Air,2025-12-14,9:50 PM,12:25 PM +1 (2025-12-15),12 hr 35 min,1 stop,"IDR 8,124,900"
Korean Air,2025-12-14,9:50 PM,3:55 PM +1 (2025-12-15),16 hr 5 min,1 stop,"IDR 8,124,900"
Korean Air,2025-12-14,9:50 PM,7:30 PM +1 (2025-12-15),19 hr 40 min,1 stop,"IDR 8,124,900"
Korean Air,2025-12-14,9:50 PM,9:05 PM +1 (2025-12-15),21 hr 15 min,1 stop,"IDR 8,124,900"
Korean Air,2025-12-14,9:50 PM,10:50 PM +1 (2025-12-15),23 hr,1 stop,"IDR 8,124,900"
Asiana Airlines + ANA,2025-12-14,10:30 PM,11:20 AM +1 (2025-12-15),10 hr 50 min,1 stop,"IDR 8,164,900"
"Asiana Airlines, Korean Air",2025-12-14,10:30 PM,12:25 PM +1 (2025-12-15),11 hr 55 min,1 stop,"IDR 8,164,900"
"Asiana Airlines, Korean Air",2025-12-14,10:30 PM,3:55 PM +1 (2025-12-15),15 hr 25 min,1 stop,"IDR 8,164,900"
Asiana Airlines,2025-12-14,10:30 PM,5:55 PM +1 (2025-12-15),17 hr 25 min,1 stop,"IDR 8,164,900"
"Asiana Airlines, Korean Air",2025-12-14,10:30 PM,7:30 PM +1 (2025-12-15),19 hr,1 stop,"IDR 8,164,900"
"Asiana Airlines, Korean Air",2025-12-14,10:30 PM,10:50 PM +1 (2025-12-15),22 hr 20 min,1 stop,"IDR 8,164,900"
Korean Air,2025-12-14,9:50 PM,6:35 PM +1 (2025-12-15),18 hr 45 min,1 stop,"IDR 8,290,600"
Korean Air,2025-12-14,9:50 PM,9:35 PM +1 (2025-12-15),21 hr 45 min,1 stop,"IDR 8,290,600"
Philippine Airlines + ANA,2025-12-14,1:20 AM,12:55 PM (2025-12-14),9 hr 35 min,1 stop,"IDR 8,318,000"
Philippine Airlines + ANA,2025-12-14,1:20 AM,2:10 PM (2025-12-14),10 hr 50 min,1 stop,"IDR 8,318,000"
Cathay Pacific,2025-12-14,12:15 AM,2:10 PM (2025-12-14),11 hr 55 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-12-14,12:15 AM,3:35 PM (2025-12-14),13 hr 20 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-12-14,12:15 AM,8:20 PM (2025-12-14),18 hr 5 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-12-14,8:10 AM,8:20 PM (2025-12-14),10 hr 10 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-12-14,8:10 AM,3:35 PM +1 (2025-12-15),29 hr 25 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-12-14,2:30 PM,3:35 PM +1 (2025-12-15),23 hr 5 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-12-14,2:30 PM,8:20 PM +1 (2025-12-15),27 hr 50 min,1 stop,"IDR 8,330,500"
"Asiana Airlines, Korean Air",2025-12-14,10:30 PM,6:35 PM +1 (2025-12-15),18 hr 5 min,1 stop,"IDR 8,330,600"
"Asiana Airlines, Korean Air",2025-12-14,10:30 PM,9:35 PM +1 (2025-12-15),21 hr 5 min,1 stop,"IDR 8,330,600"
EVA Air + ANA,2025-12-14,2:35 PM,11:00 AM +1 (2025-12-15),18 hr 25 min,1 stop,"IDR 8,356,400"
Asiana Airlines,2025-12-14,10:30 PM,11:25 PM +1 (2025-12-15),22 hr 55 min,1 stop,"IDR 8,493,900"
China Eastern,2025-12-14,11:45 PM,12:00 PM +1 (2025-12-15),10 hr 15 min,1 stop,"IDR 8,587,000"
China Eastern,2025-12-14,11:45 PM,12:50 PM +1 (2025-12-15),11 hr 5 min,1 stop,"IDR 8,587,000"
"China Eastern, Shanghai Airlines",2025-12-14,11:45 PM,3:50 PM +1 (2025-12-15),14 hr 5 min,1 stop,"IDR 8,587,000"
China Eastern,2025-12-14,11:45 PM,3:55 PM +1 (2025-12-15),14 hr 10 min,1 stop,"IDR 8,587,000"
China Eastern,2025-12-14,11:45 PM,6:30 PM +1 (2025-12-15),16 hr 45 min,1 stop,"IDR 8,587,000"
China Eastern,2025-12-14,11:45 PM,8:50 PM +1 (2025-12-15),19 hr 5 min,1 stop,"IDR 8,587,000"
China Eastern,2025-12-14,11:45 PM,8:55 PM +1 (2025-12-15),19 hr 10 min,1 stop,"IDR 8,587,000"
Cathay Pacific,2025-12-14,12:15 AM,4:50 PM (2025-12-14),14 hr 35 min,2 stops,"IDR 8,603,600"
Cathay Pacific,2025-12-14,2:30 PM,4:50 PM +1 (2025-12-15),24 hr 20 min,2 stops,"IDR 8,603,600"
Asiana Airlines + ANA,2025-12-14,10:30 PM,5:50 PM +1 (2025-12-15),17 hr 20 min,1 stop,"IDR 8,659,600"
Asiana Airlines,2025-12-14,10:30 PM,9:45 PM +1 (2025-12-15),21 hr 15 min,1 stop,"IDR 8,659,600"
Asiana Airlines + ANA,2025-12-14,10:30 PM,9:00 PM +1 (2025-12-15),20 hr 30 min,1 stop,"IDR 8,821,900"
Cathay Pacific,2025-12-14,12:15 AM,4:50 PM (2025-12-14),14 hr 35 min,2 stops,"IDR 8,926,000"
Cathay Pacific,2025-12-14,12:15 AM,4:50 PM (2025-12-14),14 hr 35 min,2 stops,"IDR 8,926,000"
Cathay Pacific,2025-12-14,12:15 AM,4:50 PM (2025-12-14),14 hr 35 min,2 stops,"IDR 8,926,000"
"Shandong, China Southern",2025-12-14,12:25 AM,8:00 PM (2025-12-14),17 hr 35 min,2 stops,"IDR 9,171,100"
"Korean Air, Asiana Airlines",2025-12-14,9:50 PM,11:20 AM +1 (2025-12-15),11 hr 30 min,1 stop,"IDR 9,424,900"
"Korean Air, Asiana Airlines",2025-12-14,9:50 PM,5:55 PM +1 (2025-12-15),18 hr 5 min,1 stop,"IDR 9,424,900"
"Korean Air, Asiana Airlines",2025-12-14,9:50 PM,11:25 PM +1 (2025-12-15),23 hr 35 min,1 stop,"IDR 9,424,900"
"Asiana Airlines, Korean Air",2025-12-14,10:30 PM,9:05 PM +1 (2025-12-15),20 hr 35 min,1 stop,"IDR 9,424,900"
Garuda Indonesia,2025-12-14,1:00 PM,8:50 AM +2 (2025-12-16),41 hr 50 min,2 stops,"IDR 9,585,680"
"Korean Air, Asiana Airlines",2025-12-14,9:50 PM,5:50 PM +1 (2025-12-15),18 hr,1 stop,"IDR 9,590,600"
Cathay Pacific,2025-12-14,12:15 AM,1:10 PM (2025-12-14),10 hr 55 min,1 stop,"IDR 9,760,500"
Cathay Pacific,2025-12-14,12:15 AM,9:15 PM (2025-12-14),19 hr,1 stop,"IDR 9,760,500"
Cathay Pacific,2025-12-14,12:15 AM,6:30 AM +1 (2025-12-15),28 hr 15 min,1 stop,"IDR 9,760,500"
Cathay Pacific,2025-12-14,8:10 AM,9:15 PM (2025-12-14),11 hr 5 min,1 stop,"IDR 9,760,500"
Cathay Pacific,2025-12-14,8:10 AM,6:30 AM +1 (2025-12-15),20 hr 20 min,1 stop,"IDR 9,760,500"
Cathay Pacific,2025-12-14,2:30 PM,6:30 AM +1 (2025-12-15),14 hr,1 stop,"IDR 9,760,500"
Cathay Pacific,2025-12-14,2:30 PM,9:15 PM +1 (2025-12-15),28 hr 45 min,1 stop,"IDR 9,760,500"
EVA Air,2025-12-14,2:35 PM,12:00 PM +1 (2025-12-15),19 hr 25 min,1 stop,"IDR 9,999,400"
EVA Air,2025-12-14,2:35 PM,12:55 PM +1 (2025-12-15),20 hr 20 min,1 stop,"IDR 9,999,400"
EVA Air,2025-12-14,2:35 PM,8:20 PM +1 (2025-12-15),27 hr 45 min,1 stop,"IDR 9,999,400"
Garuda Indonesia,2025-12-14,7:05 AM,8:50 AM +1 (2025-12-15),23 hr 45 min,1 stop,"IDR 10,318,420"
Garuda Indonesia,2025-12-14,11:50 AM,8:50 AM +1 (2025-12-15),19 hr,1 stop,"IDR 10,318,420"
Garuda Indonesia,2025-12-14,1:30 PM,8:50 AM +1 (2025-12-15),17 hr 20 min,1 stop,"IDR 10,318,420"
Garuda Indonesia,2025-12-14,2:30 PM,8:50 AM +1 (2025-12-15),16 hr 20 min,1 stop,"IDR 10,318,420"
Garuda Indonesia,2025-12-14,3:50 PM,8:50 AM +1 (2025-12-15),15 hr,1 stop,"IDR 10,318,420"
Garuda Indonesia,2025-12-14,5:00 PM,8:50 AM +1 (2025-12-15),13 hr 50 min,1 stop,"IDR 10,318,420"
Garuda Indonesia,2025-12-14,5:45 PM,8:50 AM +1 (2025-12-15),13 hr 5 min,1 stop,"IDR 10,318,420"
Garuda Indonesia,2025-12-14,7:45 PM,8:50 AM +1 (2025-12-15),11 hr 5 min,1 stop,"IDR 10,318,420"
"Korean Air, Asiana Airlines",2025-12-14,9:50 PM,9:00 PM +1 (2025-12-15),21 hr 10 min,1 stop,"IDR 10,324,900"
Garuda Indonesia,2025-12-14,5:30 PM,8:50 AM +1 (2025-12-15),13 hr 20 min,1 stop,"IDR 10,372,100"
Garuda Indonesia,2025-12-14,5:30 PM,8:50 AM +2 (2025-12-16),37 hr 20 min,1 stop,"IDR 10,372,100"
"Philippine Airlines, Jetstar",2025-12-14,1:20 AM,6:05 AM +1 (2025-12-15),26 hr 45 min,1 stop,"IDR 10,402,100"
Royal Brunei,2025-12-14,1:15 PM,7:30 AM +1 (2025-12-15),16 hr 15 min,1 stop,"IDR 10,547,400"
"Korean Air, JAL",2025-12-14,9:50 PM,2:10 PM +1 (2025-12-15),14 hr 20 min,1 stop,"IDR 11,090,600"
"Korean Air, JAL",2025-12-14,9:50 PM,9:45 PM +1 (2025-12-15),21 hr 55 min,1 stop,"IDR 11,090,600"
Singapore Airlines,2025-12-14,8:40 AM,9:40 PM (2025-12-14),11 hr,1 stop,"IDR 11,099,200"
Singapore Airlines,2025-12-14,9:30 AM,9:40 PM (2025-12-14),10 hr 10 min,1 stop,"IDR 11,099,200"
Singapore Airlines,2025-12-14,5:00 PM,6:20 AM +1 (2025-12-15),11 hr 20 min,1 stop,"IDR 11,099,200"
Singapore Airlines,2025-12-14,6:10 PM,6:20 AM +1 (2025-12-15),10 hr 10 min,1 stop,"IDR 11,099,200"
ANA,2025-12-14,6:20 AM,3:40 PM (2025-12-14),7 hr 20 min,Nonstop,"IDR 11,138,900"
Cathay Pacific + JAL,2025-12-14,12:15 AM,1:45 PM (2025-12-14),11 hr 30 min,1 stop,"IDR 11,190,500"
"XiamenAir, Asiana Airlines + ANA",2025-12-14,7:05 AM,11:25 PM (2025-12-14),14 hr 20 min,2 stops,"IDR 11,289,100"
Garuda Indonesia,2025-12-14,7:55 AM,8:50 AM +1 (2025-12-15),22 hr 55 min,2 stops,"IDR 11,296,420"
"Asiana Airlines, JAL",2025-12-14,10:30 PM,6:20 PM +1 (2025-12-15),17 hr 50 min,2 stops,"IDR 11,533,300"
"Asiana Airlines, ANA",2025-12-14,10:30 PM,6:45 PM +1 (2025-12-15),18 hr 15 min,2 stops,"IDR 11,533,300"
"Philippine Airlines, ANA",2025-12-14,1:20 AM,8:00 PM (2025-12-14),16 hr 40 min,1 stop,"IDR 11,646,000"
"Asiana Airlines, ANA",2025-12-14,10:30 PM,2:25 PM +1 (2025-12-15),13 hr 55 min,1 stop,"IDR 11,657,800"
"Scoot, Singapore Airlines",2025-12-14,9:35 AM,9:40 PM (2025-12-14),10 hr 5 min,1 stop,"IDR 11,916,200"
"Garuda Indonesia, Jeju Air",2025-12-14,11:30 PM,5:15 PM +1 (2025-12-15),15 hr 45 min,1 stop,"IDR 12,174,400"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-12-14,5:50 AM,5:55 AM +1 (2025-12-15),22 hr 5 min,1 stop,"IDR 12,289,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-12-14,8:55 AM,5:55 AM +1 (2025-12-15),19 hr,1 stop,"IDR 12,289,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-12-14,11:30 AM,5:55 AM +1 (2025-12-15),16 hr 25 min,1 stop,"IDR 12,289,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-12-14,3:40 PM,5:55 AM +1 (2025-12-15),12 hr 15 min,1 stop,"IDR 12,289,200"
"Garuda Indonesia, ANA",2025-12-14,3:40 PM,6:25 PM +1 (2025-12-15),24 hr 45 min,1 stop,"IDR 12,289,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-12-14,5:35 PM,5:55 AM +1 (2025-12-15),10 hr 20 min,1 stop,"IDR 12,289,200"
"Garuda Indonesia, ANA",2025-12-14,5:35 PM,6:25 PM +1 (2025-12-15),22 hr 50 min,1 stop,"IDR 12,289,200"
"Garuda Indonesia, ANA",2025-12-14,6:55 PM,6:25 PM +1 (2025-12-15),21 hr 30 min,1 stop,"IDR 12,289,200"
"Singapore Airlines, ANA + Operated by Air Japan",2025-12-14,5:25 AM,5:55 AM +1 (2025-12-15),22 hr 30 min,1 stop,"IDR 12,305,700"
"Asiana Airlines, ANA",2025-12-14,10:30 PM,9:55 PM +1 (2025-12-15),21 hr 25 min,1 stop,"IDR 12,528,600"
Cathay Pacific,2025-12-14,2:30 PM,1:45 PM +1 (2025-12-15),21 hr 15 min,1 stop,"IDR 12,815,500"
"XiamenAir, JAL",2025-12-14,7:05 AM,11:05 PM (2025-12-14),14 hr,2 stops,"IDR 12,976,700"
"XiamenAir, ANA",2025-12-14,7:05 AM,11:00 PM (2025-12-14),13 hr 55 min,2 stops,"IDR 13,776,700"
"XiamenAir, ANA + Operated by ANA Wings",2025-12-14,7:05 AM,11:15 PM (2025-12-14),14 hr 10 min,2 stops,"IDR 13,776,700"
"XiamenAir, ANA + Operated by ANA Wings",2025-12-14,7:05 AM,11:25 PM (2025-12-14),14 hr 20 min,2 stops,"IDR 13,776,700"
"Garuda Indonesia, Jeju Air",2025-12-14,5:30 PM,2:30 PM +1 (2025-12-15),19 hr,2 stops,"IDR 13,870,400"
"Garuda Indonesia, Jeju Air",2025-12-14,5:30 PM,5:15 PM +1 (2025-12-15),21 hr 45 min,2 stops,"IDR 13,870,400"
"Garuda Indonesia, Jeju Air",2025-12-14,5:30 PM,6:40 PM +1 (2025-12-15),23 hr 10 min,2 stops,"IDR 13,870,400"
"Garuda Indonesia, Jeju Air",2025-12-14,5:30 PM,10:35 AM +2 (2025-12-16),39 hr 5 min,2 stops,"IDR 13,870,400"
"Garuda Indonesia, Jeju Air",2025-12-14,5:30 PM,1:00 PM +2 (2025-12-16),41 hr 30 min,2 stops,"IDR 14,036,100"
ANA,2025-12-14,7:15 AM,4:25 PM (2025-12-14),7 hr 10 min,Nonstop,"IDR 14,601,900"
ANA,2025-12-14,9:45 PM,6:50 AM +1 (2025-12-15),7 hr 5 min,Nonstop,"IDR 14,601,900"
"Garuda Indonesia, ANA",2025-12-14,5:50 AM,6:25 PM (2025-12-14),10 hr 35 min,1 stop,"IDR 15,402,200"
"China Eastern, JAL",2025-12-14,11:45 PM,4:45 PM +1 (2025-12-15),15 hr,2 stops,"IDR 17,058,700"
"China Eastern, JAL",2025-12-14,11:45 PM,4:45 PM +1 (2025-12-15),15 hr,2 stops,"IDR 17,058,700"
JAL + Garuda Indonesia,2025-12-14,6:35 AM,3:50 PM (2025-12-14),7 hr 15 min,Nonstop,"IDR 20,777,200"
JAL + Garuda Indonesia,2025-12-14,9:25 PM,6:40 AM +1 (2025-12-15),7 hr 15 min,Nonstop,"IDR 20,777,200"
"EVA Air, ANA",2025-12-14,2:35 PM,5:30 PM +1 (2025-12-15),24 hr 55 min,1 stop,"IDR 24,060,400"
"EVA Air, ANA",2025-12-14,2:35 PM,8:40 PM +1 (2025-12-15),28 hr 5 min,1 stop,"IDR 24,060,400"
"Garuda Indonesia, EVA Air + ANA",2025-12-14,5:30 PM,12:55 PM +2 (2025-12-16),41 hr 25 min,2 stops,"IDR 24,136,100"
"Garuda Indonesia, EVA Air + ANA",2025-12-14,5:30 PM,7:20 PM +2 (2025-12-16),47 hr 50 min,2 stops,"IDR 24,136,100"
"Philippine Airlines, JAL",2025-12-14,1:20 AM,3:50 PM (2025-12-14),12 hr 30 min,2 stops,"IDR 24,682,600"
"Philippine Airlines, ANA + Operated by ANA Wings",2025-12-14,1:20 AM,3:20 PM (2025-12-14),12 hr,2 stops,"IDR 25,215,600"
"Philippine Airlines, ANA",2025-12-14,1:20 AM,3:05 PM (2025-12-14),11 hr 45 min,1 stop,"IDR 26,091,800"
"Garuda Indonesia, EVA Air, Cathay Pacific",2025-12-14,5:30 PM,4:50 PM +2 (2025-12-16),45 hr 20 min,2 stops,"IDR 26,145,700"
"Philippine Airlines, ANA",2025-12-14,1:20 AM,6:45 PM (2025-12-14),15 hr 25 min,2 stops,"IDR 26,155,200"
"Philippine Airlines, ANA",2025-12-14,1:20 AM,7:10 PM (2025-12-14),15 hr 50 min,2 stops,"IDR 26,155,200"
"Philippine Airlines, ANA",2025-12-14,1:20 AM,7:30 PM (2025-12-14),16 hr 10 min,2 stops,"IDR 26,155,200"
"Philippine Airlines, ANA + Operated by Star Flyer",2025-12-14,1:20 AM,6:55 PM (2025-12-14),15 hr 35 min,2 stops,"IDR 26,206,000"
"Philippine Airlines, JAL",2025-12-14,1:20 AM,6:20 PM (2025-12-14),15 hr,2 stops,"IDR 27,422,400"
China Southern,2025-12-14,1:15 PM,1:00 PM +1 (2025-12-15),21 hr 45 min,2 stops,"IDR 28,471,600"
China Southern,2025-12-14,1:15 PM,1:15 PM +1 (2025-12-15),22 hr,2 stops,"IDR 28,471,600"
Garuda Indonesia + JAL,2025-12-14,11:45 PM,8:50 AM +1 (2025-12-15),7 hr 5 min,Nonstop,"IDR 28,511,100"
"China Southern, China Eastern",2025-12-14,12:20 AM,8:55 PM (2025-12-14),18 hr 35 min,2 stops,"IDR 30,795,600"
"Garuda Indonesia, Singapore Airlines + ANA",2025-12-14,8:55 AM,1:00 AM +1 (2025-12-15),14 hr 5 min,1 stop,"IDR 31,838,200"
"Garuda Indonesia, Singapore Airlines + ANA",2025-12-14,11:30 AM,1:00 AM +1 (2025-12-15),11 hr 30 min,1 stop,"IDR 31,838,200"
Singapore Airlines + ANA,2025-12-14,5:25 AM,5:05 PM (2025-12-14),9 hr 40 min,1 stop,"IDR 31,854,700"
"Singapore Airlines, ANA",2025-12-14,5:25 AM,6:25 PM (2025-12-14),11 hr,1 stop,"IDR 31,854,700"
Singapore Airlines + ANA,2025-12-14,5:25 AM,9:40 PM (2025-12-14),14 hr 15 min,1 stop,"IDR 31,854,700"
Singapore Airlines + ANA,2025-12-14,5:25 AM,7:30 AM +1 (2025-12-15),24 hr 5 min,1 stop,"IDR 31,854,700"
"Garuda Indonesia, Cathay Pacific, China Southern",2025-12-14,1:00 PM,1:35 PM +2 (2025-12-16),46 hr 35 min,3 stops,"IDR 32,229,100"
"Garuda Indonesia, Cathay Pacific, China Southern",2025-12-14,1:00 PM,1:35 PM +2 (2025-12-16),46 hr 35 min,3 stops,"IDR 32,229,100"
"Garuda Indonesia, Cathay Pacific, China Southern",2025-12-14,1:00 PM,8:00 PM +2 (2025-12-16),53 hr,3 stops,"IDR 32,229,100"
"Shandong, XiamenAir, ANA",2025-12-14,12:25 AM,5:25 PM (2025-12-14),15 hr,2 stops,"IDR 32,855,300"
"Cathay Pacific, China Eastern",2025-12-14,12:15 AM,8:55 PM (2025-12-14),18 hr 40 min,2 stops,"IDR 34,728,200"
"Cathay Pacific, China Eastern",2025-12-14,12:15 AM,8:55 PM (2025-12-14),18 hr 40 min,2 stops,"IDR 34,728,200"
"Cathay Pacific, China Eastern",2025-12-14,12:15 AM,8:55 PM (2025-12-14),18 hr 40 min,2 stops,"IDR 34,907,600"
"Cathay Pacific, China Eastern",2025-12-14,12:15 AM,8:55 PM (2025-12-14),18 hr 40 min,2 stops,"IDR 34,907,600"
"Cathay Pacific, China Eastern",2025-12-14,12:15 AM,8:55 PM (2025-12-14),18 hr 40 min,2 stops,"IDR 34,907,600"
"Garuda Indonesia, Cathay Pacific",2025-12-14,1:00 PM,8:20 PM +1 (2025-12-15),29 hr 20 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific + JAL",2025-12-14,1:00 PM,9:15 PM +1 (2025-12-15),30 hr 15 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific + JAL",2025-12-14,1:00 PM,6:30 AM +2 (2025-12-16),39 hr 30 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific",2025-12-14,1:00 PM,1:10 PM +2 (2025-12-16),46 hr 10 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific",2025-12-14,1:00 PM,2:10 PM +2 (2025-12-16),47 hr 10 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific",2025-12-14,1:00 PM,3:35 PM +2 (2025-12-16),48 hr 35 min,2 stops,"IDR 39,807,200"
"Cathay Pacific, ANA",2025-12-14,2:30 PM,9:35 AM +1 (2025-12-15),17 hr 5 min,2 stops,"IDR 39,871,700"
"Garuda Indonesia, China Airlines, Cathay Pacific",2025-12-14,5:30 PM,4:50 PM +2 (2025-12-16),45 hr 20 min,2 stops,"IDR 40,090,900"
"Garuda Indonesia, Cathay Pacific",2025-12-14,11:50 PM,8:20 PM +1 (2025-12-15),18 hr 30 min,1 stop,"IDR 40,285,800"
"Cathay Pacific, China Airlines",2025-12-14,12:15 AM,4:50 PM (2025-12-14),14 hr 35 min,2 stops,"IDR 40,311,600"
"Cathay Pacific, EVA Air",2025-12-14,12:15 AM,7:20 PM (2025-12-14),17 hr 5 min,2 stops,"IDR 40,658,600"
"Cathay Pacific, China Airlines",2025-12-14,12:15 AM,4:35 PM (2025-12-14),14 hr 20 min,2 stops,"IDR 40,834,500"
"Garuda Indonesia, Cathay Pacific",2025-12-14,1:00 PM,6:30 AM +2 (2025-12-16),39 hr 30 min,3 stops,"IDR 43,802,080"
"Garuda Indonesia, Cathay Pacific",2025-12-14,5:30 PM,6:30 AM +2 (2025-12-16),35 hr,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific",2025-12-14,5:30 PM,1:10 PM +2 (2025-12-16),41 hr 40 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific",2025-12-14,5:30 PM,2:10 PM +2 (2025-12-16),42 hr 40 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific, JAL",2025-12-14,5:30 PM,3:20 PM +2 (2025-12-16),43 hr 50 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific",2025-12-14,5:30 PM,3:35 PM +2 (2025-12-16),44 hr 5 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific",2025-12-14,5:30 PM,8:20 PM +2 (2025-12-16),48 hr 50 min,2 stops,"IDR 43,818,500"
"Cathay Pacific, ANA + JAL + Operated by Star Flyer",2025-12-14,12:15 AM,3:25 PM (2025-12-14),13 hr 10 min,2 stops,"IDR 43,870,700"
"Garuda Indonesia, Cathay Pacific",2025-12-14,5:30 PM,4:50 PM +2 (2025-12-16),45 hr 20 min,3 stops,"IDR 44,091,600"
"Garuda Indonesia, Cathay Pacific",2025-12-14,1:00 PM,6:30 AM +2 (2025-12-16),39 hr 30 min,3 stops,"IDR 44,486,600"
"Garuda Indonesia, Cathay Pacific",2025-12-14,1:00 PM,6:30 AM +2 (2025-12-16),39 hr 30 min,3 stops,"IDR 44,486,600"
"Garuda Indonesia, Cathay Pacific",2025-12-14,1:00 PM,6:30 AM +2 (2025-12-16),39 hr 30 min,3 stops,"IDR 44,486,600"
"Garuda Indonesia, Cathay Pacific",2025-12-14,1:00 PM,6:30 AM +2 (2025-12-16),39 hr 30 min,3 stops,"IDR 44,486,600"
"Garuda Indonesia, Cathay Pacific",2025-12-14,1:00 PM,6:30 AM +2 (2025-12-16),39 hr 30 min,3 stops,"IDR 44,486,600"
"Garuda Indonesia, Royal Brunei, Cathay Pacific",2025-12-14,1:00 PM,8:20 PM +1 (2025-12-15),29 hr 20 min,3 stops,"IDR 47,076,800"
"Garuda Indonesia, Royal Brunei, Cathay Pacific",2025-12-14,1:00 PM,6:30 AM +2 (2025-12-16),39 hr 30 min,3 stops,"IDR 47,076,800"
"THAI, JAL",2025-12-14,7:05 PM,11:40 AM +1 (2025-12-15),14 hr 35 min,2 stops,"IDR 47,143,700"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-12-14,5:30 PM,4:50 PM +1 (2025-12-15),21 hr 20 min,3 stops,"IDR 47,163,400"
"THAI, ANA",2025-12-14,7:05 PM,11:55 AM +1 (2025-12-15),14 hr 50 min,2 stops,"IDR 47,887,700"
"Garuda Indonesia, Cathay Pacific",2025-12-14,5:30 PM,6:30 AM +2 (2025-12-16),35 hr,3 stops,"IDR 48,580,900"
"Garuda Indonesia, Cathay Pacific, ANA",2025-12-14,5:30 PM,4:55 AM +2 (2025-12-16),33 hr 25 min,2 stops,"IDR 49,545,000"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-12-14,5:30 PM,6:30 AM +2 (2025-12-16),35 hr,3 stops,"IDR 52,948,600"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-12-14,5:30 PM,8:20 PM +1 (2025-12-15),24 hr 50 min,3 stops,"IDR 53,251,000"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-12-14,5:30 PM,9:15 PM +1 (2025-12-15),25 hr 45 min,3 stops,"IDR 53,251,000"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-12-14,5:30 PM,9:15 PM +1 (2025-12-15),25 hr 45 min,3 stops,"IDR 53,251,000"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-12-14,5:30 PM,6:30 AM +2 (2025-12-16),35 hr,3 stops,"IDR 53,251,000"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-12-14,5:30 PM,6:30 AM +2 (2025-12-16),35 hr,3 stops,"IDR 53,251,000"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-12-14,5:30 PM,6:30 AM +2 (2025-12-16),35 hr,3 stops,"IDR 53,251,000"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-12-14,5:30 PM,6:30 AM +2 (2025-12-16),35 hr,3 stops,"IDR 53,251,000"
"Garuda Indonesia, Philippine Airlines, JAL + Cathay Pacific",2025-12-14,5:30 PM,8:25 PM +1 (2025-12-15),24 hr 55 min,3 stops,"IDR 71,072,300"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-12-14,5:30 PM,9:15 PM +1 (2025-12-15),25 hr 45 min,3 stops,"IDR 71,072,300"
"Shandong, Air China + Operated by Dalian Airlines",2025-12-14,12:25 AM,7:50 PM (2025-12-14),17 hr 25 min,2 stops,Price unavailable
Vietnam Airlines,2025-12-14,1:30 AM,3:05 PM (2025-12-14),11 hr 35 min,1 stop,Price unavailable
Vietnam Airlines,2025-12-14,1:30 AM,7:00 AM +1 (2025-12-15),27 hr 30 min,1 stop,Price unavailable
Air China,2025-12-14,1:45 AM,7:00 PM (2025-12-14),15 hr 15 min,1 stop,Price unavailable
Air China,2025-12-14,1:45 AM,7:50 PM (2025-12-14),16 hr 5 min,1 stop,Price unavailable
Air China,2025-12-14,1:45 AM,9:30 PM (2025-12-14),17 hr 45 min,1 stop,Price unavailable
